Academic license - for non-commercial use only
Set parameter TimeLimit to value 7200

Gurobi Optimizer version 8.0.0 build v8.0.0rc0 (linux64)
Copyright (c) 2018, Gurobi Optimization, LLC

Read LP format model from file flow/la02.lp
Reading time = 0.40 seconds
: 24200 rows, 41541 columns, 1131026 nonzeros
Optimize a model with 24200 rows, 41541 columns and 1131026 nonzeros
Variable types: 0 continuous, 41541 integer (41540 binary)
Coefficient statistics:
  Matrix range     [1e+00, 7e+02]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Presolve removed 4477 rows and 4179 columns
Presolve time: 3.65s
Presolved: 19723 rows, 37362 columns, 1101231 nonzeros
Variable types: 0 continuous, 37362 integer (37361 binary)

Deterministic concurrent LP optimizer: primal and dual simplex
Showing first log only...

Presolve removed 23 rows and 23 columns
Presolved: 19700 rows, 37339 columns, 1101185 nonzeros

Presolve removed 11 rows and 4 columns

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   86032    4.9231713e+02   0.000000e+00   1.914435e+05    471s
   86562    4.9231331e+02   0.000000e+00   2.572279e+03    475s
   87262    4.9231031e+02   0.000000e+00   1.150415e+03    481s
   87952    4.9230797e+02   0.000000e+00   4.055819e+02    486s
   88492    4.9230666e+02   0.000000e+00   2.743820e+03    490s
   89142    4.9230522e+02   0.000000e+00   1.646731e+02    495s
   89814    4.9259323e+02   2.428125e+01   0.000000e+00    500s
   90794    4.9259539e+02   3.070619e+00   0.000000e+00    505s
   90877    4.9259540e+02   0.000000e+00   0.000000e+00    506s
   90877    4.9259540e+02   0.000000e+00   0.000000e+00    506s
Concurrent spin time: 0.00s

Solved with primal simplex

Root relaxation: objective 4.925954e+02, 90877 iterations, 502.22 seconds
Total elapsed time = 511.71s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  492.59540    0 5910          -  492.59540      -     -  514s
     0     0  494.01021    0 6264          -  494.01021      -     -  674s
     0     0  513.84804    0 7034          -  513.84804      -     - 1044s
     0     0  514.19814    0 6435          -  514.19814      -     - 1134s
     0     0  538.00299    0 6630          -  538.00299      -     - 1434s
     0     0  538.00792    0 6685          -  538.00792      -     - 1439s
     0     0  539.31352    0 7617          -  539.31352      -     - 1547s
     0     0  539.32046    0 7159          -  539.32046      -     - 1568s
     0     0  539.32046    0 7153          -  539.32046      -     - 1569s
     0     0  539.32093    0 7481          -  539.32093      -     - 1581s
     0     0  539.32093    0 7422          -  539.32093      -     - 1581s
     0     0  539.33462    0 7453          -  539.33462      -     - 1598s
     0     0  539.33483    0 7456          -  539.33483      -     - 1600s
     0     0  539.41182    0 7481          -  539.41182      -     - 1640s
     0     0  539.41344    0 7195          -  539.41344      -     - 1643s
     0     0  539.43257    0 7463          -  539.43257      -     - 1673s
     0     0  539.43541    0 7639          -  539.43541      -     - 1697s
     0     0  539.44727    0 7304          -  539.44727      -     - 1715s
     0     0  539.44739    0 7142          -  539.44739      -     - 1716s
     0     0  539.44773    0 7214          -  539.44773      -     - 1724s
     0     0  540.00000    0 4480          -  540.00000      -     - 2620s
     0     0  540.00000    0 4314          -  540.00000      -     - 3193s
     0     2  540.00000    0 4314          -  540.00000      -     - 4809s
     1     3  540.00000    1 5548          -  540.00000      - 116029 5087s
     3     5  540.00000    2 5911          -  540.00000      - 78173 5134s
     5     7  540.00000    3 5998          -  540.00000      - 50467 5144s
     7     6  540.20996    4 6313          -  540.00000      - 39787 5257s
     9     8  545.72250    4 6197          -  540.00000      - 42319 5384s
    11     7  541.00000    5 6471          -  540.00000      - 48641 5850s
    13     9  541.00000    6 6232          -  540.00000      - 47656 5893s
    15    11  541.00000    7 6316          -  540.00000      - 42623 5931s
    17    12  541.00000    8 6234          -  540.00000      - 38630 5978s
    20    14  556.34166    8 5298          -  540.00000      - 36657 6153s
    22    14  541.00000    9 6144          -  540.00000      - 36779 6294s
    25    17  541.00000   10 6603          -  540.00000      - 35258 7200s

Cutting planes:
  Clique: 5
  MIR: 12

Explored 26 nodes (1743987 simplex iterations) in 7200.00 seconds
Thread count was 4 (of 4 available processors)

Solution count 0

Time limit reached
Best objective -, best bound 5.400000000000e+02, gap -

Unable to retrieve attribute 'X'

